X,Y,Z,W,Distance
0.000042024,-0.000208586,0.004749076,-0.9999887,0.0095077
-0.004330369,0.000922845,0.001733718,-0.999988695,0.00950994
0.003093664,0.0013097,-0.003369716,-0.999988679,0.00951661
0.003384095,0.000778957,-0.003262753,-0.999988648,0.00952997
-0.000396073,0.000361723,-0.004734731,-0.999988647,0.00953015
-0.000147155,-0.003785152,-0.002905476,-0.999988605,0.00954793
-0.004601118,-0.000599152,0.001136478,-0.99998859,0.00955422
-0.003126073,-0.003364007,0.001355551,-0.999988537,0.0095763
-0.00370753,-0.00077513,-0.002934279,-0.999988522,0.00958272
-0.001715235,-0.002136618,-0.003936926,-0.999988497,0.00959282
0.004399325,-0.001272424,-0.001429639,-0.999988491,0.0095953
0.001703402,-0.004330792,-0.00116906,-0.999988488,0.00959667
-0.001851842,0.001805119,-0.00405945,-0.999988416,0.00962642
0.000055553,0.004789297,-0.000484986,-0.999988412,0.00962828
0.000090744,0.000220268,0.004809442,-0.999988406,0.00963061
0.001101457,-0.002674208,-0.003850415,-0.999988405,0.00963128
0.000539857,-0.003896961,-0.002785344,-0.999988382,0.00964068
0.002006721,0.000364503,0.004374933,-0.99998835,0.00965403
-0.004451411,-0.000659881,0.001747414,-0.999988348,0.0096548
0.003520067,0.002517675,-0.00214819,-0.999988328,0.00966333
0.003211777,0.000321066,0.003600463,-0.999988309,0.0096709
0.001788118,0.004219346,-0.001551946,-0.999988296,0.00967664
0.003006795,-0.002487501,-0.002861179,-0.999988293,0.00967795
0.003153913,0.000711331,0.003602789,-0.999988283,0.0096816
-0.001415374,0.004296913,0.001723243,-0.999988282,0.00968233
-0.000556657,-0.00207794,-0.004337474,-0.999988279,0.00968345
-0.000584016,-0.000148007,-0.004812541,-0.999988238,0.00970039
-0.004437897,-0.001504644,-0.001258864,-0.999988228,0.00970439
-0.001919095,-0.000385637,0.004443557,-0.999988212,0.0097113
0.004246392,-0.000431477,0.002316708,-0.999988207,0.00971299
0.001813364,-0.002777213,-0.003563409,-0.99998815,0.00973651
0.002791395,-0.002051769,0.003420842,-0.999988148,0.00973716
0.003207244,0.003429729,0.001311397,-0.999988115,0.00975078
-0.002124229,0.001306089,-0.004194812,-0.999988093,0.00975997
-0.001026379,0.001933522,0.004371101,-0.999988051,0.00977727
0.000357309,-0.000610571,0.004840646,-0.999988034,0.00978424
0.001910224,-0.002362517,-0.003834888,-0.999988032,0.00978493
-0.000064586,-0.001720766,0.004580092,-0.999988029,0.00978623
-0.000198491,-0.004408662,-0.002117539,-0.99998802,0.00978975
0.00116107,-0.001842089,-0.004390044,-0.999987993,0.00980076
-0.001996337,-0.002307534,-0.003837681,-0.999987981,0.00980577
0.000074828,0.004076845,-0.002732069,-0.999987955,0.00981642
0.00131505,-0.003807035,0.002805372,-0.999987953,0.00981687
-0.000201579,-0.004793764,-0.001094939,-0.99998789,0.00984272
0.003028931,0.000626062,0.003828284,-0.999987889,0.00984332
-0.000374065,-0.004635568,0.001612429,-0.999987886,0.00984454
0.003545412,-0.000189098,-0.003410739,-0.999987881,0.00984663
0.001108762,0.00470373,0.000979609,-0.999987843,0.00986185
-0.001732392,0.002917011,-0.003581602,-0.999987831,0.00986665
0.001952691,-0.004422949,0.001005881,-0.999987806,0.00987672
-0.002216329,-0.003315809,0.002912489,-0.999987805,0.00987711
-0.001463021,0.003546889,-0.003138356,-0.999987715,0.00991386
0.00466796,-0.001325929,0.00103016,-0.999987695,0.00992159
0.000820218,0.001661722,-0.004605058,-0.99998768,0.00992792
-0.003698555,-0.001812924,-0.002778079,-0.999987658,0.00993656
-0.00388711,-0.000580348,0.00304068,-0.999987654,0.00993834
-0.004069455,0.000711811,0.00276242,-0.999987651,0.00993943
-0.004023487,0.002921493,0.00001704,-0.999987638,0.00994466
0.001503471,0.0008991,-0.004657423,-0.99998762,0.00995212
-0.003954393,-0.002495427,0.00171238,-0.999987602,0.00995921
0.000439251,-0.001885205,0.004591826,-0.999987584,0.00996635
-0.001902011,0.003779685,-0.002645795,-0.999987548,0.00998087
0.002337123,0.004082867,-0.00168303,-0.999987518,0.00999285
-0.004453268,-0.002079709,-0.000971932,-0.999987449,0.0100204
-0.002180412,-0.004510717,-0.000300916,-0.999987404,0.0100382
0.000512419,0.000024508,0.004993135,-0.999987403,0.010039
-0.004841863,0.0013495,-0.00011171,-0.999987361,0.0100553
-0.002075711,-0.004579853,0.000099145,-0.999987353,0.0100586
-0.002279655,0.001983163,0.004022209,-0.999987346,0.0100614
0.00366205,-0.00007703,-0.003449145,-0.999987343,0.0100624
0.000834358,0.004860368,-0.001006615,-0.999987334,0.0100663
-0.002376186,0.001521529,-0.004169551,-0.999987327,0.0100692
-0.000858865,0.00441331,-0.002266582,-0.999987324,0.0100703
-0.000683933,0.00430514,0.002545531,-0.999987259,0.0100959
0.001754047,-0.00395054,0.002607203,-0.999987259,0.0100959
-0.004830119,0.001055355,-0.001027559,-0.99998725,0.0100995
-0.001061362,0.001207865,-0.004788031,-0.999987245,0.0101017
-0.001450958,0.003950235,0.002793893,-0.999987242,0.0101025
-0.003991141,-0.000930405,-0.002955852,-0.999987234,0.0101059
0.002868058,-0.001575559,-0.003853857,-0.99998722,0.0101113
0.004108025,0.002623591,-0.00134263,-0.999987219,0.0101118
0.000792662,0.004106318,0.00284313,-0.999987213,0.0101141
-0.002480388,0.004384351,-0.000446494,-0.999987213,0.0101142
0.004398196,0.002273694,0.001034262,-0.999987208,0.010116
-0.002782091,0.004082094,-0.001135662,-0.999987153,0.0101377
-0.00245754,0.003562822,-0.002643349,-0.99998714,0.0101431
0.000709139,0.003008637,-0.004023408,-0.999987129,0.0101475
0.00241006,0.003901777,-0.002186572,-0.999987093,0.0101613
-0.000423067,0.003052102,-0.004047576,-0.999987061,0.0101738
0.00202673,-0.002257679,-0.004098081,-0.999987,0.010198
-0.002177426,0.003975837,-0.002354469,-0.999986954,0.0102161
0.001751973,0.004786223,0.000355778,-0.999986948,0.0102185
-0.004631493,0.001932394,0.000964182,-0.999986943,0.0102205
-0.003787041,-0.001116109,-0.003245653,-0.999986939,0.0102218
-0.002221828,0.003129913,-0.003381479,-0.999986916,0.0102309
0.001848106,0.003853576,-0.002813432,-0.999986909,0.0102334
-0.003039613,-0.000028098,0.004119333,-0.999986895,0.010239
-0.004328743,0.001737298,-0.002111097,-0.999986893,0.0102398
0.003594422,0.003276528,0.001619328,-0.999986861,0.0102524
-0.00026576,-0.002706368,-0.004346119,-0.999986858,0.0102537
-0.005096597,-0.00025244,0.000513204,-0.999986849,0.0102572
-0.003361069,0.00163324,-0.003516497,-0.999986835,0.0102627
0.001277351,0.004971059,-0.000002185,-0.999986828,0.0102651
-0.002506715,0.004345767,0.001098041,-0.999986812,0.0102714
-0.003214114,0.003692685,-0.001558711,-0.999986802,0.0102754
0.00214298,-0.000581499,-0.004645261,-0.999986745,0.0102973
-0.004581807,-0.002276479,-0.000585292,-0.999986741,0.0102991
0.003991955,-0.003179483,-0.000729134,-0.999986712,0.0103105
-0.004044617,-0.000918786,-0.003062761,-0.999986708,0.0103119
0.004564432,-0.002389352,-0.000235331,-0.999986701,0.0103148
-0.004444864,0.002458734,0.000903925,-0.99998669,0.0103188
-0.0011208,0.002681546,-0.004275659,-0.999986636,0.0103399
0.000950795,0.005050828,0.000575066,-0.999986627,0.0103433
0.001156335,-0.003801712,0.003316561,-0.999986605,0.0103517
-0.004042319,0.002035164,0.002512316,-0.999986603,0.0103526
-0.004779887,0.001123204,0.001668824,-0.999986553,0.0103719
0.002255748,0.002864631,0.003690943,-0.999986541,0.0103763
-0.003728694,0.000590054,0.003559357,-0.99998654,0.0103769
-0.000134427,0.002706298,-0.004426889,-0.99998653,0.0103807
-0.0032038,0.000932932,-0.003979648,-0.999986514,0.0103871
0.001407574,0.00300158,-0.003998135,-0.999986512,0.0103876
-0.001035182,0.001094624,-0.004973261,-0.999986498,0.010393
-0.003075414,-0.00126468,0.004002141,-0.999986463,0.0104067
0.000847959,-0.003616559,-0.003649472,-0.999986441,0.010415
-0.003706158,-0.000568581,-0.003613913,-0.99998644,0.0104153
0.004470954,0.002573007,0.000738659,-0.999986422,0.0104222
0.004187185,0.002856279,-0.001235915,-0.999986391,0.0104342
0.001704078,-0.001791802,-0.004594273,-0.999986389,0.0104352
-0.000784351,-0.004748883,0.002028803,-0.999986358,0.0104467
0.004868956,-0.001746205,-0.000732135,-0.999986354,0.0104484
0.004654694,-0.002320502,0.000534859,-0.999986331,0.010457
-0.005058262,0.001170795,0.000625988,-0.999986326,0.0104592
0.001262685,-0.00485602,-0.001474772,-0.999986325,0.0104595
0.000824486,0.003413372,0.003877079,-0.999986319,0.0104619
-0.004444988,-0.002587569,0.000975128,-0.999986298,0.0104699
-0.003251598,0.004025788,-0.000790536,-0.999986298,0.01047
0.004348866,0.002418051,0.001629492,-0.999986292,0.0104719
-0.000873354,-0.000731939,0.005118069,-0.999986253,0.0104868
0.001444732,0.004642788,-0.001964535,-0.999986249,0.0104886
-0.0011306,-0.005029499,-0.000970268,-0.999986242,0.0104911
0.004341345,-0.002477737,0.001595676,-0.999986234,0.0104943
0.001484403,0.004164909,-0.002828755,-0.999986224,0.010498
-0.003056996,-0.00308283,0.002951451,-0.99998622,0.0104996
-0.002936997,-0.000427329,-0.004331666,-0.999986214,0.0105019
-0.003630449,0.002828075,0.002534312,-0.999986199,0.0105073
-0.001655898,0.000770064,0.004932869,-0.999986166,0.0105201
0.005252976,-0.000200599,0.000255753,-0.99998615,0.0105261
-0.004056047,-0.000318865,0.003345439,-0.999986127,0.0105348
-0.001498411,0.001123839,0.004926326,-0.999986111,0.0105409
0.000454156,0.000604394,-0.005216325,-0.999986109,0.0105415
-0.002323805,0.003707359,-0.002938696,-0.99998611,0.0105416
-0.001389014,0.002810996,-0.004237208,-0.999986107,0.0105423
0.0020767,-0.000256626,-0.004838605,-0.999986105,0.0105435
-0.002665815,-0.003811158,-0.002487966,-0.999986089,0.0105493
-0.002943668,0.00068824,0.00433423,-0.999986038,0.0105686
0.005172915,-0.000053559,0.001090581,-0.999986024,0.0105738
0.003745128,-0.001510537,0.00342754,-0.999985972,0.0105936
0.0008128,-0.00009276,-0.005234683,-0.999985964,0.0105966
-0.003347668,-0.003449569,-0.002228223,-0.999985964,0.0105966
-0.000666722,0.00171006,-0.004971206,-0.999985959,0.0105986
-0.00038101,-0.003817775,0.003656052,-0.999985956,0.0105994
-0.000672001,0.004285134,0.003054142,-0.999985929,0.0106099
-0.003612685,0.003574466,-0.001524219,-0.999985924,0.0106117
-0.005020559,-0.000524372,0.001640751,-0.999985913,0.0106157
0.00352665,0.003850777,0.00095283,-0.999985913,0.0106159
-0.00222961,-0.002928782,0.003829998,-0.999985891,0.0106243
0.000599646,0.003827181,0.003642675,-0.999985862,0.0106351
0.003234085,0.000125459,0.004219576,-0.99998586,0.0106357
0.005192221,-0.000778815,-0.000874872,-0.999985834,0.0106455
-0.004974659,-0.001175618,0.001495491,-0.999985817,0.0106519
0.001790102,0.004182205,-0.002772142,-0.99998581,0.0106547
-0.001926736,0.004812511,-0.00123495,-0.999985801,0.010658
0.001722721,0.001053375,0.00493864,-0.999985766,0.0106712
-0.000899292,0.000791446,0.005204316,-0.99998574,0.0106808
0.001642669,-0.000119169,0.005081511,-0.999985733,0.0106838
-0.004664568,-0.002416246,0.001039628,-0.999985661,0.0107103
-0.003011913,0.003216124,0.003046386,-0.999985652,0.0107136
0.004219397,0.000409982,0.003276935,-0.999985645,0.0107164
-0.00502868,-0.00164869,-0.000920061,-0.999985574,0.0107429
-0.002515831,0.004409004,0.001759538,-0.999985568,0.0107453
0.000914666,-0.004535856,0.002733536,-0.999985558,0.0107486
0.003119929,-0.0008214,0.004304253,-0.999985532,0.0107582
-0.002240213,0.004142451,0.002600434,-0.99998553,0.0107594
-0.002183177,-0.002283143,-0.004369091,-0.999985466,0.0107831
-0.002983606,0.004296147,-0.001308104,-0.999985465,0.0107834
-0.004117059,0.002707446,0.002199039,-0.999985442,0.010792
0.004523103,-0.002938395,0.000232946,-0.999985426,0.0107976
-0.00424343,-0.003084116,0.001276539,-0.999985426,0.0107978
0.005191754,-0.00091526,-0.001170666,-0.999985419,0.0108006
0.003556903,0.003483074,-0.002112825,-0.999985376,0.0108161
0.001014267,0.003184971,0.004252461,-0.999985372,0.0108178
-0.002479564,-0.00318399,0.003608704,-0.999985346,0.0108275
-0.00512593,0.001700812,-0.000381543,-0.999985343,0.0108284
-0.003252388,0.000470622,-0.004304512,-0.999985336,0.0108312
0.000058173,0.00331767,-0.004282306,-0.999985326,0.0108347
-0.001575005,-0.004509774,0.002556635,-0.999985322,0.0108362
-0.001576684,0.002748013,-0.004395205,-0.999985322,0.0108362
0.000774308,-0.004805866,-0.002382599,-0.999985314,0.0108393
0.000895366,0.004653745,-0.002633159,-0.999985304,0.0108431
-0.001176617,0.004562618,0.002694117,-0.99998527,0.0108554
-0.002208437,0.004272387,0.002525584,-0.999985245,0.0108645
0.005418267,0.000393623,0.000065979,-0.999985241,0.0108659
0.001634872,-0.004478915,0.002621421,-0.999985197,0.0108822
-0.005355077,-0.000498427,0.000826367,-0.999985196,0.0108827
0.000729216,0.003625485,0.003998038,-0.99998517,0.0108921
0.002617028,-0.00381131,0.002880855,-0.999985163,0.0108949
0.000959269,-0.001060144,-0.005259517,-0.999985147,0.0109008
0.001299934,-0.000551773,0.005265018,-0.999985143,0.0109025
-0.00298461,-0.002390271,0.003886616,-0.999985136,0.0109046
-0.00076169,0.001414386,0.005211601,-0.999985129,0.0109071
0.002935791,-0.001203181,-0.004438132,-0.999985118,0.0109112
0.000227368,-0.000541266,0.005424094,-0.999985117,0.0109116
0.003953234,-0.002389697,-0.002903511,-0.999985115,0.0109123
0.000030524,-0.003929391,0.003790042,-0.999985097,0.010919
-0.00425439,0.003260304,-0.001057704,-0.999985076,0.0109268
-0.001011698,-0.005044383,0.001845936,-0.999985061,0.010932
-0.00483987,0.002163703,0.001336598,-0.999985054,0.0109349
-0.003876873,0.002555466,-0.002886921,-0.999985052,0.0109353
0.002194498,0.004728568,-0.001649761,-0.999985051,0.0109357
-0.005081959,-0.000049823,-0.00201817,-0.999985049,0.0109366
-0.004947429,-0.001276328,-0.001960503,-0.999985025,0.0109453
0.003402405,-0.00301479,0.0030637,-0.999984974,0.0109639
-0.004779585,0.002403902,0.001255391,-0.9999849,0.0109908
0.003296447,-0.002160012,-0.003836506,-0.999984874,0.0110003
-0.003761766,0.002701681,-0.002967879,-0.999984871,0.0110015
0.001815106,0.004754603,0.002088826,-0.999984868,0.0110026
0.003582771,-0.002943906,-0.002961656,-0.999984863,0.0110046
-0.003429181,0.003126128,0.002958107,-0.999984859,0.0110059
0.001890898,0.003168345,-0.004088651,-0.999984834,0.0110148
-0.001123847,0.002349569,-0.004855923,-0.999984818,0.0110204
0.000827698,-0.004606969,0.002907896,-0.999984817,0.011021
0.000115145,-0.005227803,-0.001738448,-0.999984817,0.0110211
-0.000496015,-0.004833116,0.00260098,-0.999984815,0.0110218
0.005485806,0.00046246,-0.000299236,-0.999984801,0.0110268
-0.003925905,0.003860867,0.000339819,-0.999984783,0.0110335
-0.002601408,-0.000560462,-0.004834313,-0.999984774,0.0110367
-0.00384815,-0.003460077,-0.001944342,-0.999984719,0.0110564
0.003740232,0.003981122,0.000852733,-0.999984717,0.0110573
-0.000562237,-0.003372717,0.004347518,-0.999984704,0.011062
0.00061829,-0.003273612,0.004422975,-0.999984669,0.0110746
-0.005310143,0.00060112,-0.001456461,-0.99998466,0.011078
-0.004921147,0.00252207,-0.000324435,-0.999984658,0.0110786
-0.001445946,-0.005215742,0.001193022,-0.999984641,0.0110848
-0.001153308,-0.00460546,-0.002860776,-0.999984638,0.011086
-0.001050229,0.005281432,-0.001315463,-0.999984636,0.0110864
-0.001389993,-0.004766486,-0.00247462,-0.999984612,0.0110951
-0.001786015,-0.005256586,-0.000205415,-0.999984568,0.0111111
0.001857575,-0.004775469,-0.002154655,-0.999984551,0.0111172
0.003828584,0.001310732,-0.003810944,-0.99998455,0.0111174
0.000706519,0.004629868,-0.002995143,-0.999984547,0.0111185
-0.004922286,0.002024572,0.001619073,-0.999984525,0.0111264
-0.004942995,0.002200899,-0.001306601,-0.999984508,0.0111328
-0.00452244,-0.000489244,-0.003226124,-0.99998445,0.0111535
-0.00232204,0.004555873,0.002233974,-0.999984431,0.0111604
-0.003751221,-0.000397796,-0.004117199,-0.999984409,0.0111682
-0.00320972,0.003759982,-0.002607315,-0.999984381,0.0111783
0.001445291,-0.00367105,-0.00396403,-0.99998436,0.0111857
0.000762582,0.001710487,0.005273332,-0.999984342,0.0111922
-0.000499597,-0.003850227,0.004030586,-0.99998434,0.0111928
-0.005241629,-0.001885056,0.000569513,-0.999984324,0.0111987
-0.004549366,0.002591434,0.002003842,-0.999984286,0.0112121
0.004021301,0.002655607,-0.002867167,-0.999984278,0.0112148
0.001891982,0.00313826,-0.00424867,-0.99998426,0.0112214
-0.004837156,0.001905952,-0.002114934,-0.999984248,0.0112257
-0.001160382,-0.004399288,-0.003292255,-0.99998423,0.0112321
0.004171048,-0.000081033,0.003776581,-0.999984166,0.0112549
0.004320155,-0.002972698,-0.002056448,-0.999984135,0.0112658
-0.003316133,-0.000388346,-0.004541819,-0.999984112,0.0112741
0.001813874,0.001561533,-0.005103925,-0.999984111,0.0112745
-0.004777957,0.002096163,-0.002149306,-0.999984079,0.0112859
0.002507359,-0.001607002,-0.004795017,-0.999984069,0.0112892
-0.001323592,0.000988109,-0.005398383,-0.999984064,0.0112909
0.003468698,-0.00189018,0.004033228,-0.999984064,0.011291
0.004841411,-0.001380053,0.002565908,-0.999984036,0.011301
0.000099633,0.005637951,-0.000390541,-0.999984025,0.0113047
0.004190213,0.001301575,0.003563777,-0.999984024,0.0113055
-0.000327191,-0.004206952,0.003761575,-0.999984022,0.0113059
0.00010413,0.005337446,0.001862392,-0.999984016,0.0113081
0.004304795,0.003611001,-0.000643623,-0.999984007,0.0113111
-0.005419583,-0.000880987,0.001369442,-0.999983988,0.0113179
-0.00204453,0.005018691,-0.001631652,-0.999983985,0.011319
0.00103537,0.001210209,-0.005435634,-0.999983959,0.0113284
0.005624319,-0.000671612,-0.000037405,-0.999983957,0.0113289
-0.001047413,0.005298318,-0.001715081,-0.999983944,0.0113334
0.000539133,-0.004238102,-0.00372854,-0.999983923,0.011341
-0.001508892,0.001912335,-0.005122001,-0.999983916,0.0113434
-0.003641522,0.000292451,0.004346789,-0.999983879,0.0113562
-0.005100884,-0.002357322,0.000830825,-0.999983867,0.0113607
0.001938877,-0.000329523,-0.005331941,-0.999983851,0.0113664
-0.003509111,0.003207202,0.003114898,-0.999983849,0.0113671
0.000979055,0.00251686,0.005008604,-0.99998381,0.0113805
-0.001395513,0.001165917,-0.005399439,-0.999983769,0.011395
0.002833816,0.001616053,-0.004673521,-0.999983758,0.0113988
0.001819338,-0.005002529,-0.002039137,-0.999983753,0.0114007
0.001281505,0.004955558,0.002512057,-0.999983745,0.0114036
0.002471893,-0.005112334,0.000524768,-0.999983739,0.0114056
0.005267756,-0.001366873,-0.001705207,-0.999983737,0.0114063
0.005327392,0.000115245,-0.002040143,-0.999983722,0.0114118
-0.004907886,-0.002390787,-0.001659518,-0.999983721,0.0114118
-0.005662415,-0.000480533,-0.0005199,-0.999983718,0.0114131
0.003654309,0.003902252,-0.002000284,-0.999983709,0.0114163
-0.004104294,-0.002700911,0.002906505,-0.999983706,0.0114172
-0.001381151,-0.00533583,0.001523265,-0.99998365,0.0114366
0.000627862,-0.005454785,0.001601122,-0.999983644,0.0114391
0.000958561,0.000863262,0.005572717,-0.99998364,0.0114404
-0.002210304,-0.000942854,-0.005192221,-0.999983633,0.0114428
-0.001789703,-0.004957489,0.002231336,-0.999983621,0.011447
0.002165376,0.001367197,-0.005119791,-0.999983615,0.0114491
0.001245981,0.002710887,-0.004886962,-0.999983608,0.0114514
-0.004092967,-0.00065562,-0.00396327,-0.999983555,0.0114701
-0.004469722,0.002163205,-0.002871197,-0.999983549,0.0114721
-0.001874431,0.002858183,0.004607121,-0.999983546,0.0114734
